year,country_of_production,port_of_export,exporter,exporter_group,country_of_destination,economic_bloc,volume,fob
"2015","ARGENTINA","BUENOS AIRES","MAIZ POP SA","MAIZ POP SA","ITALY","EUROPEAN UNION","25","9400"
"2015","ARGENTINA","BUENOS AIRES","LAS MARTINETAS SRL","LAS MARTINETAS SRL","JORDAN","JORDAN","25","10000"
"2015","ARGENTINA","VILLA CONSTITUCION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","TRINIDAD AND TOBAGO","TRINIDAD AND TOBAGO","25","9250"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","ALEMAR S R L","ALEMAR S R L","COSTA RICA","COSTA RICA","25","9750"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","LEMARC S.R.L.","LEMARC S.R.L.","BULGARIA","EUROPEAN UNION","25","9561.5"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","LONDON SUPPLY S.A. C I F I","LONDON SUPPLY S.A. C I F I","DOMINICAN REPUBLIC","DOMINICAN REPUBLIC","25","11275"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","UNKNOWN","UNKNOWN","ROMANIA","EUROPEAN UNION","25","8304.42"
"2015","ARGENTINA","BUENOS AIRES","PIXEL S.R.L.","PIXEL S.R.L.","NETHERLANDS","EUROPEAN UNION","25","9000"
"2015","ARGENTINA","BUENOS AIRES","S.H.K. SOCIEDAD ANONIMA","S.H.K. SOCIEDAD ANONIMA","SPAIN","EUROPEAN UNION","25","8000"
"2015","ARGENTINA","CAMPANA","DESDELSUR S.A.","DESDELSUR S.A.","NETHERLANDS","EUROPEAN UNION","25","11400"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","LEMARC S.R.L.","LEMARC S.R.L.","COSTA RICA","COSTA RICA","25","11000"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","LEMARC S.R.L.","LEMARC S.R.L.","ECUADOR","ECUADOR","25","11450"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","UNKNOWN","UNKNOWN","SERBIA","SERBIA","25","10750"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","UNKNOWN","UNKNOWN","ITALY","EUROPEAN UNION","25","10650"
"2015","ARGENTINA","LA PLATA","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","MACEDONIA","MACEDONIA","25","13632.9"
"2015","ARGENTINA","SAN NICOLAS","WEAVER POPCORN COMPANY S.A.","WEAVER POPCORN COMPANY S.A.","OMAN","OMAN","25","10750"
"2015","ARGENTINA","SAN NICOLAS","WEAVER POPCORN COMPANY S.A.","WEAVER POPCORN COMPANY S.A.","MALI","MALI","25","10250"
"2015","ARGENTINA","SAN NICOLAS","WEAVER POPCORN COMPANY S.A.","WEAVER POPCORN COMPANY S.A.","BAHRAIN","BAHRAIN","25","10250"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","LEMARC S.R.L.","LEMARC S.R.L.","SPAIN","EUROPEAN UNION","25","8925"
"2015","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","GUATEMALA","GUATEMALA","25","8475"
"2015","ARGENTINA","SAN PEDRO","GREEN TRADE S.A.","GREEN TRADE S.A.","SPAIN","EUROPEAN UNION","25","9675"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","LEMARC S.R.L.","LEMARC S.R.L.","RUSSIAN FEDERATION","RUSSIAN FEDERATION","25","8675"
"2015","ARGENTINA","BUENOS AIRES","BORMAR SA","BORMAR SA","UNITED KINGDOM","EUROPEAN UNION","25","10250"
"2015","ARGENTINA","BUENOS AIRES","BORMAR SA","BORMAR SA","GERMANY","EUROPEAN UNION","25","10500"
"2015","ARGENTINA","BUENOS AIRES","BORMAR SA","BORMAR SA","ITALY","EUROPEAN UNION","25","11000"
"2015","ARGENTINA","VILLA CONSTITUCION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","ECUADOR","ECUADOR","25","8750"
"2015","ARGENTINA","SAN NICOLAS","UNKNOWN","UNKNOWN","MACEDONIA","MACEDONIA","25","9559"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","ALEMAR S R L","ALEMAR S R L","SPAIN","EUROPEAN UNION","25","9400"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","TINAREN S A","TINAREN S A","JORDAN","JORDAN","25","7750"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","RELIANCE EXPORT SA","RELIANCE EXPORT SA","GUINEA","GUINEA","25","7789.5"
"2015","ARGENTINA","BUENOS AIRES","PRIMORE S R L","PRIMORE S R L","BOSNIA AND HERZEGOVINA","BOSNIA AND HERZEGOVINA","25","8500"
"2015","ARGENTINA","BUENOS AIRES","SURFOOD S.A.","SURFOOD S.A.","GUATEMALA","GUATEMALA","25","9000"
"2015","ARGENTINA","GUALEGUAYCHU","UNKNOWN","UNKNOWN","URUGUAY","URUGUAY","25","9200"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","RELIANCE EXPORT SA","RELIANCE EXPORT SA","KUWAIT","KUWAIT","25","7789.5"
"2015","ARGENTINA","SAN NICOLAS","ALICAMPO S R L","ALICAMPO S R L","MACEDONIA","MACEDONIA","25","11039"
"2015","ARGENTINA","BUENOS AIRES","SURFOOD S.A.","SURFOOD S.A.","FRANCE","EUROPEAN UNION","25","13300"
"2015","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","CANADA","CANADA","25","8700"
"2015","ARGENTINA","VILLA CONSTITUCION","ALBERTO L MARCHIONNI S A","ALBERTO L MARCHIONNI S A","ITALY","EUROPEAN UNION","25","10325"
"2015","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","MACEDONIA","MACEDONIA","25","10150"
"2015","ARGENTINA","CAMPANA","INVERSORA SUIPACHENSE S A","INVERSORA SUIPACHENSE S A","SPAIN","EUROPEAN UNION","25","8425"
"2015","ARGENTINA","BUENOS AIRES","BORMAR SA","BORMAR SA","POLAND","EUROPEAN UNION","25","10500"
"2015","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","LIBERIA","LIBERIA","25","8425"
"2015","ARGENTINA","CAMPANA","BIO GRAINS SA","BIO GRAINS SA","BELGIUM","EUROPEAN UNION","25","9850"
"2015","ARGENTINA","BUENOS AIRES","PRIMORE S R L","PRIMORE S R L","PAKISTAN","PAKISTAN","25","8500"
"2015","ARGENTINA","SAN PEDRO","LA LEONOR S C A","LA LEONOR S C A","DOMINICAN REPUBLIC","DOMINICAN REPUBLIC","24.948","10077.64"
"2015","ARGENTINA","SAN PEDRO","UNITED AGRI PRODUCTS ARGENTINA SRL.","UNITED AGRI PRODUCTS ARGENTINA SRL.","TRINIDAD AND TOBAGO","TRINIDAD AND TOBAGO","24.948","8854.46"
"2015","ARGENTINA","SAN PEDRO","LA LEONOR S C A","LA LEONOR S C A","TAIWAN","TAIWAN","24.948","8731.8"
"2015","ARGENTINA","SAN PEDRO","LA LEONOR S C A","LA LEONOR S C A","LITHUANIA","EUROPEAN UNION","24.948","8981.28"
"2015","ARGENTINA","SAN PEDRO","LA LEONOR S C A","LA LEONOR S C A","CANADA","CANADA","24.8346","8441.28"
"2015","ARGENTINA","SAN PEDRO","UNKNOWN","UNKNOWN","COLOMBIA","COLOMBIA","24.75","9900"
"2015","ARGENTINA","CAMPANA","PRODUCTOS DE MAIZ S.A.","PRODUCTOS DE MAIZ S.A.","COLOMBIA","COLOMBIA","24.75","9900"
"2015","ARGENTINA","SAN NICOLAS","UNKNOWN","UNKNOWN","NICARAGUA","NICARAGUA","24.72","10629.6"
"2015","ARGENTINA","ROSARIO","AGRO URANGA S A","AGRO URANGA S A","NETHERLANDS","EUROPEAN UNION","24.7","12139.24"
"2015","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","BELGIUM","EUROPEAN UNION","24.48","9645.12"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","UNKNOWN","UNKNOWN","NICARAGUA","NICARAGUA","24","8400"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","ARG DE GRAAF SA","ARG DE GRAAF SA","EL SALVADOR","EL SALVADOR","24","9120"
"2015","ARGENTINA","BUENOS AIRES","LAS MARTINETAS SRL","LAS MARTINETAS SRL","UNITED STATES","UNITED STATES","24","24000"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","GASTALDI HNOS S A I C F EI","GASTALDI HNOS S A I C F EI","UNITED KINGDOM","EUROPEAN UNION","24","9096"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","COTAGRO COOPERATIVA AGROPECUARIA LIMITADA X","COTAGRO COOPERATIVA AGROPECUARIA LIMITADA X","NICARAGUA","NICARAGUA","23.94","7900.2"
"2015","ARGENTINA","ROSARIO","AGROPECUARIA CAMPOALTO S A","AGROPECUARIA CAMPOALTO S A","NICARAGUA","NICARAGUA","23.814","10001.88"
"2015","ARGENTINA","ROSARIO","AGROPECUARIA CAMPOALTO S A","AGROPECUARIA CAMPOALTO S A","GUATEMALA","GUATEMALA","23.814","10001.88"
"2015","ARGENTINA","BUENOS AIRES","AGROPRIMUS S A E F","AGROPRIMUS S A E F","SPAIN","EUROPEAN UNION","23.8","9996"
"2015","ARGENTINA","LA PLATA","UNKNOWN","UNKNOWN","BULGARIA","EUROPEAN UNION","23.72","11234.36"
"2015","ARGENTINA","SAN NICOLAS","WEAVER POPCORN COMPANY S.A.","WEAVER POPCORN COMPANY S.A.","AUSTRIA","EUROPEAN UNION","23.7","16215.45"
"2015","ARGENTINA","ROSARIO","DOBLE A S.A.","DOBLE A S.A.","SPAIN","EUROPEAN UNION","23.04","10047.44"
"2015","ARGENTINA","ROSARIO","DOBLE A S.A.","DOBLE A S.A.","BRAZIL","BRAZIL","23","10030"
"2015","ARGENTINA","CORDOBA","ARCOR S.A.I.C.","ARCOR S.A.I.C.","UNITED STATES","UNITED STATES","22.224571428571508","29199.11"
"2015","ARGENTINA","ROSARIO","UNKNOWN","UNKNOWN","GERMANY","EUROPEAN UNION","22","6940.8"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","RELIANCE EXPORT SA","RELIANCE EXPORT SA","COSTA RICA","COSTA RICA","22","9900"
"2015","ARGENTINA","NECOCHEA","UNKNOWN","UNKNOWN","JAPAN","JAPAN","22","6600"
"2015","ARGENTINA","SAN NICOLAS","WEAVER POPCORN COMPANY S.A.","WEAVER POPCORN COMPANY S.A.","SWEDEN","EUROPEAN UNION","22","10739.17"
"2015","ARGENTINA","VILLA CONSTITUCION","UNKNOWN","UNKNOWN","THAILAND","THAILAND","22","11129.96"
"2015","ARGENTINA","BUENOS AIRES","SEMILLAS BASSO SACIAIF X","SEMILLAS BASSO SACIAIF X","UNITED STATES","UNITED STATES","21.995","45089.75"
"2015","ARGENTINA","SAN NICOLAS","GRUPO ADN S A","GRUPO ADN S A","NETHERLANDS","EUROPEAN UNION","21.86","7696.54"
"2015","ARGENTINA","CAMPANA","GREGORIO NUMO Y NOEL WERTHEIN S.A.A.GCEI.","GREGORIO NUMO Y NOEL WERTHEIN S.A.A.GCEI.","JAPAN","JAPAN","21.5","7382.5"
"2015","ARGENTINA","SAN NICOLAS","UNKNOWN","UNKNOWN","JAPAN","JAPAN","21.414","6509.13"
"2015","ARGENTINA","SAN PEDRO","UNKNOWN","UNKNOWN","CANADA","CANADA","21.2058","7062.46"
"2015","ARGENTINA","CAMPANA","KUMAGRO S A","KUMAGRO S A","ITALY","EUROPEAN UNION","21","17052"
"2015","ARGENTINA","BUENOS AIRES","ALICAMPO S R L","ALICAMPO S R L","SPAIN","EUROPEAN UNION","21","8169"
"2015","ARGENTINA","CAMPANA","RIVARA S.A.","RIVARA S.A.","SINGAPORE","SINGAPORE","20.8333333333334","15400"
"2015","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","AUSTRALIA","AUSTRALIA","20.4081632653062","14580"
"2015","ARGENTINA","CAMPANA","RIVARA S.A.","RIVARA S.A.","AUSTRALIA","AUSTRALIA","20.4081632653062","14900"
"2015","ARGENTINA","GUALEGUAYCHU","RUSTICANA S A C I F E I","RUSTICANA S A C I F E I","URUGUAY","URUGUAY","20.380000000000003","64241.8"
"2015","ARGENTINA","CORDOBA","ARCOR S.A.I.C.","ARCOR S.A.I.C.","SPAIN","EUROPEAN UNION","19.28442857142865","18856.29"
"2015","ARGENTINA","SAN PEDRO","UNKNOWN","UNKNOWN","BRAZIL","BRAZIL","19.00584","182456.06"
"2015","ARGENTINA","BUENOS AIRES","PRIMORE S R L","PRIMORE S R L","MACEDONIA","MACEDONIA","19","6970.91"
"2015","ARGENTINA","BAHIA BLANCA","EDCO GRAINS S A","EDCO GRAINS S A","CANADA","CANADA","19","7600"
"2015","ARGENTINA","BUENOS AIRES","SURFOOD S.A.","SURFOOD S.A.","PANAMA","PANAMA","18.2","7553"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","UNKNOWN","UNKNOWN","SENEGAL","SENEGAL","18","13849.92"
"2015","ARGENTINA","BUENOS AIRES","GREGORIO NUMO Y NOEL WERTHEIN S.A.A.GCEI.","GREGORIO NUMO Y NOEL WERTHEIN S.A.A.GCEI.","ECUADOR","ECUADOR","17.92","5734.4"
"2015","ARGENTINA","CAMPANA","GLUCOVIL ARGENTINA S.A.","GLUCOVIL ARGENTINA S.A.","NEW ZEALAND","NEW ZEALAND","17.5","6475"
"2015","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","HAITI","HAITI","17.5","7000"
"2015","ARGENTINA","TUCUMAN","SURFOOD S.A.","SURFOOD S.A.","URUGUAY","URUGUAY","17","7162.8"
"2015","ARGENTINA","BUENOS AIRES","BORMAR SA","BORMAR SA","NETHERLANDS","EUROPEAN UNION","16.75","6197.5"
"2015","ARGENTINA","BUENOS AIRES","GOLDEN FARM S A","GOLDEN FARM S A","ALBANIA","ALBANIA","15.75","4410"
"2015","ARGENTINA","CORDOBA","ARCOR S.A.I.C.","ARCOR S.A.I.C.","BOLIVIA","BOLIVIA","15.61226530612251","12852"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","UNKNOWN","UNKNOWN","ALBANIA","ALBANIA","14","4550"
"2015","ARGENTINA","SAN NICOLAS","ALICAMPO S R L","ALICAMPO S R L","KUWAIT","KUWAIT","13.5","5109.5"
"2015","ARGENTINA","CLORINDA","ELABORADORA ARGENTINA DE CEREALES S.R.L.","ELABORADORA ARGENTINA DE CEREALES S.R.L.","PARAGUAY","PARAGUAY","13.472448979591887","13015.02"
"2015","ARGENTINA","BUENOS AIRES","GREGORIO NUMO Y NOEL WERTHEIN S.A.A.GCEI.","GREGORIO NUMO Y NOEL WERTHEIN S.A.A.GCEI.","CANADA","CANADA","13.040000000000001","4779.79"
"2015","ARGENTINA","SAN PEDRO","ARCOR S.A.I.C.","ARCOR S.A.I.C.","PARAGUAY","PARAGUAY","12.673234693877601","10770"
"2015","ARGENTINA","EZEIZA","RUSTICANA S A C I F E I","RUSTICANA S A C I F E I","UNITED STATES","UNITED STATES","12.2411","94425.57000000004"
"2015","ARGENTINA","EZEIZA","SEMILLAS BASSO SACIAIF X","SEMILLAS BASSO SACIAIF X","CHINA (HONG KONG)","CHINA (HONG KONG)","12.069","76860"
"2015","ARGENTINA","SAN NICOLAS","ALICAMPO S R L","ALICAMPO S R L","ECUADOR","ECUADOR","11.99","5335.55"
"2015","ARGENTINA","SAN NICOLAS","KWS ARGENTINA SA.","KWS ARGENTINA SA.","GERMANY","EUROPEAN UNION","11.98","96750.70000000001"
"2015","ARGENTINA","CAMPANA","UNKNOWN","UNKNOWN","UNITED STATES","UNITED STATES","11.265306122449022","7460.4"
"2015","ARGENTINA","EZEIZA","KWS ARGENTINA SA.","KWS ARGENTINA SA.","GERMANY","EUROPEAN UNION","10.195200000000002","177168"
"2015","ARGENTINA","BUENOS AIRES","PRODUCTOS DE MAIZ S.A.","PRODUCTOS DE MAIZ S.A.","PARAGUAY","PARAGUAY","10","6500"
"2015","ARGENTINA","TUCUMAN","LAS MARTINETAS SRL","LAS MARTINETAS SRL","CHILE","CHILE","10","2928.6"
"2015","ARGENTINA","TUCUMAN","UNKNOWN","UNKNOWN","CHILE","CHILE","10","2928.6"
"2015","ARGENTINA","BUENOS AIRES","ALICAMPO S R L","ALICAMPO S R L","UNITED KINGDOM","EUROPEAN UNION","10","4146.4"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","PRO-DE-MAN SA.","PRO-DE-MAN SA.","SERBIA","SERBIA","10","3900"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","PARAGUAY","PARAGUAY","9.98196","7021.78"
"2015","ARGENTINA","CORDOBA","ARCOR S.A.I.C.","ARCOR S.A.I.C.","URUGUAY","URUGUAY","9.183683673469421","8750"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","BRAZIL","BRAZIL","9.1","3276"
"2015","ARGENTINA","CORDOBA","DUCRET LUIS A. Y CIA. SA.","DUCRET LUIS A. Y CIA. SA.","BRAZIL","BRAZIL","9","4050"
"2015","ARGENTINA","TUCUMAN","UNKNOWN","UNKNOWN","URUGUAY","URUGUAY","9","1883.08"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","LEMARC S.R.L.","LEMARC S.R.L.","BRAZIL","BRAZIL","8.75","1837.5"
"2015","ARGENTINA","EZEIZA","MONSANTO ARGENTINA SAIC","MONSANTO","UNITED STATES","UNITED STATES","8.62102","91991.95"
"2015","ARGENTINA","GUALEGUAYCHU","SURSEM S.A.","SURSEM S.A.","URUGUAY","URUGUAY","8.483200000000002","60349.65"
"2015","ARGENTINA","VILLA CONSTITUCION","UNKNOWN","UNKNOWN","QATAR","QATAR","8","3376"
"2015","ARGENTINA","EZEIZA","NIDERA ARGENTINA","COFCO","UNITED STATES","UNITED STATES","6.949","12800.440000000002"
"2015","ARGENTINA","ROSARIO","DON ELIO S A","DON ELIO S A","URUGUAY","URUGUAY","6","4920"
"2015","ARGENTINA","SAN NICOLAS","ALICAMPO S R L","ALICAMPO S R L","SAUDI ARABIA","SAUDI ARABIA","6","3445.13"
"2015","ARGENTINA","VILLA CONSTITUCION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","POP COMPANY SOCIEDAD ANONIMA EN FORMACION","QATAR","QATAR","6","2532"
"2015","ARGENTINA","VILLA CONSTITUCION","ADVANTA SEMILLAS S.A.I.C.","ADVANTA SEMILLAS S.A.I.C.","BRAZIL","BRAZIL","5.5","70015"
"2015","ARGENTINA","BUENOS AIRES","KWS ARGENTINA SA.","KWS ARGENTINA SA.","NETHERLANDS","EUROPEAN UNION","5.078","55746"
"2015","ARGENTINA","EZEIZA","MONSANTO ARGENTINA SAIC","MONSANTO","HONDURAS","HONDURAS","5.04023","34842.96"
"2015","ARGENTINA","EZEIZA","TECNOSEEDS SA","TECNOSEEDS SA","UNITED STATES","UNITED STATES","5.018400000000001","15756.13"
"2015","ARGENTINA","ROSARIO","DON ELIO EXPORT S A","DON ELIO EXPORT S A","URUGUAY","URUGUAY","5","4300"
"2015","ARGENTINA","VILLA CONSTITUCION","ADVANTA SEMILLAS S.A.I.C.","ADVANTA SEMILLAS S.A.I.C.","BOLIVIA","BOLIVIA","4.69","50417.5"
"2015","ARGENTINA","BUENOS AIRES","NEOFARMS S R L","NEOFARMS S R L","ISRAEL","ISRAEL","4.591836734693895","4140"
"2015","ARGENTINA","CONCORDIA","NEOFARMS S R L","NEOFARMS S R L","CANADA","CANADA","4.54","3632"
"2015","ARGENTINA","BUENOS AIRES","NEOFARMS S R L","NEOFARMS S R L","ISRAEL","ISRAEL","4","3200"
"2015","ARGENTINA","SAN PEDRO","ARCOR S.A.I.C.","ARCOR S.A.I.C.","CHILE","CHILE","3.728125000000012","5261.13"
"2015","ARGENTINA","SAN PEDRO","ARCOR S.A.I.C.","ARCOR S.A.I.C.","PARAGUAY","PARAGUAY","3.7218750000000123","7675.2"
"2015","ARGENTINA","EZEIZA","DOW AGROSCIENCES ARGENTINA SA.","DOW AGROSCIENCES ARGENTINA SA.","MEXICO","MEXICO","3.5060000000000002","40017.94"
"2015","ARGENTINA","CORDOBA","ARCOR S.A.I.C.","ARCOR S.A.I.C.","PANAMA","PANAMA","3.2256250000000106","8112"
"2015","ARGENTINA","BUENOS AIRES","AXIS LOGISTICA S A","AXIS LOGISTICA S A","URUGUAY","URUGUAY","3.0192708333333425","12750.099999999999"
"2015","ARGENTINA","CAMPANA","ARGENSUN SA.","ARGENSUN SA.","SPAIN","EUROPEAN UNION","3","2310"
"2015","ARGENTINA","CONCORDIA","NEOFARMS S R L","NEOFARMS S R L","SPAIN","EUROPEAN UNION","3","2400"
"2015","ARGENTINA","EZEIZA","ADVANTA SEMILLAS S.A.I.C.","ADVANTA SEMILLAS S.A.I.C.","BOLIVIA","BOLIVIA","2.98","25954.4"
"2015","ARGENTINA","CORDOBA","ARCOR S.A.I.C.","ARCOR S.A.I.C.","BARBADOS","BARBADOS","2.7569895833333424","6375"
"2015","ARGENTINA","EZEIZA","SATUS AGER S.A.","SATUS AGER S.A.","CHILE","CHILE","2.65356","36504"
"2015","ARGENTINA","EZEIZA","KWS ARGENTINA SA.","KWS ARGENTINA SA.","FRANCE","EUROPEAN UNION","2.32","6960"
"2015","ARGENTINA","UNKNOWN PORT ARGENTINA","UNKNOWN","UNKNOWN","CANADA","CANADA","2.3000000000000003","920"
"2015","ARGENTINA","ROSARIO","CARGILL SACI.","CARGILL","SAUDI ARABIA","SAUDI ARABIA","2.15","436.45"
"2015","ARGENTINA","GUALEGUAYCHU","NIDERA ARGENTINA","COFCO","URUGUAY","URUGUAY","2.108","1054"
"2015","ARGENTINA","EZEIZA","SEMILLAS BASSO SACIAIF X","SEMILLAS BASSO SACIAIF X","UNITED STATES","UNITED STATES","2.0420000000000003","4696.6"
"2015","ARGENTINA","CONCORDIA","NEOFARMS S R L","NEOFARMS S R L","ISRAEL","ISRAEL","2","1600"
"2015","ARGENTINA","BUENOS AIRES","CHEF GOURMET SA","CHEF GOURMET SA","UNITED STATES","UNITED STATES","1.9897959183673546","3874.5"
"2015","ARGENTINA","EZEIZA","AGRAR DEL SUR SA.","AGRAR DEL SUR SA.","FRANCE","EUROPEAN UNION","1.8723999999999996","5449.699999999999"
"2015","ARGENTINA","EZEIZA","NIDERA ARGENTINA","COFCO","BRAZIL","BRAZIL","1.7136000000000007","122.39999999999999"
"2015","ARGENTINA","BUENOS AIRES","PIONEER ARGENTINA S.A. X","PIONEER ARGENTINA S.A. X","URUGUAY","URUGUAY","1.4445000000000001","5051.25"
"2015","ARGENTINA","EZEIZA","AGRAR DEL SUR SA.","AGRAR DEL SUR SA.","UNITED STATES","UNITED STATES","1.4392399999999999","1439.24"
"2015","ARGENTINA","EZEIZA","PIONEER ARGENTINA S.A. X","PIONEER ARGENTINA S.A. X","UNITED STATES","UNITED STATES","1.2525","12808.32"
"2015","ARGENTINA","CORDOBA","ARCOR S.A.I.C.","ARCOR S.A.I.C.","PANAMA","PANAMA","1.1326326530612287","1433"
"2015","ARGENTINA","EZEIZA","DOW AGROSCIENCES ARGENTINA SA.","DOW AGROSCIENCES ARGENTINA SA.","CHILE","CHILE","1.12908","7999.7699999999995"
"2015","ARGENTINA","EZEIZA","UNKNOWN","UNKNOWN","BOLIVIA","BOLIVIA","1.02","11811.6"
"2015","ARGENTINA","EZEIZA","DOW AGROSCIENCES ARGENTINA SA.","DOW AGROSCIENCES ARGENTINA SA.","UNITED STATES","UNITED STATES","0.9557","4316.66"
"2015","ARGENTINA","EZEIZA","CUENCA DEL SALADO S A","CUENCA DEL SALADO S A","SWITZERLAND","SWITZERLAND","0.9","360.9"
"2015","ARGENTINA","BUENOS AIRES","ADD SOCIEDAD ANONIMA","ADD SOCIEDAD ANONIMA","UNITED STATES","UNITED STATES","0.8265306122449011","1130.4"
"2015","ARGENTINA","EZEIZA","SATUS AGER S.A.","SATUS AGER S.A.","ITALY","EUROPEAN UNION","0.8039999999999999","3920"
"2015","ARGENTINA","ROSARIO","ESTABLECIMIENTO LA EGIPCIANA S A","ESTABLECIMIENTO LA EGIPCIANA S A","CHILE","CHILE","0.7653061224489824","703.5"
"2015","ARGENTINA","CORDOBA","ARCOR S.A.I.C.","ARCOR S.A.I.C.","CHILE","CHILE","0.7653061224489824","925"
"2015","ARGENTINA","EZEIZA","DOW AGROSCIENCES ARGENTINA SA.","DOW AGROSCIENCES ARGENTINA SA.","URUGUAY","URUGUAY","0.76376","763.76"
"2015","ARGENTINA","EZEIZA","TECNOSEEDS SA","TECNOSEEDS SA","CHINA (MAINLAND)","CHINA (MAINLAND)","0.756","7397.2"
"2015","ARGENTINA","CORDOBA","BENVENUTO SACI.","BENVENUTO SACI.","URUGUAY","URUGUAY","0.7443854166666691","1692"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","URUGUAY","URUGUAY","0.6244791666666687","2638.44"
"2015","ARGENTINA","EZEIZA","LABORATORIOS BAGO SA.","LABORATORIOS BAGO SA.","BOLIVIA","BOLIVIA","0.6","1230"
"2015","ARGENTINA","EZEIZA","UNITED AGRI PRODUCTS ARGENTINA SRL.","UNITED AGRI PRODUCTS ARGENTINA SRL.","BRAZIL","BRAZIL","0.4994","1126.48"
"2015","ARGENTINA","EZEIZA","NIDERA ARGENTINA","COFCO","SOUTH AFRICA","SOUTH AFRICA","0.47900000000000004","2980.8"
"2015","ARGENTINA","BUENOS AIRES","DOS SANTOS PEREIRA Y CIA. SA.","DOS SANTOS PEREIRA Y CIA. SA.","UNITED STATES","UNITED STATES","0.4591836734693895","907.2"
"2015","ARGENTINA","EZEIZA","LIMAGRAIN SOUTH AMERICA S.A.","LIMAGRAIN SOUTH AMERICA S.A.","CHILE","CHILE","0.43874","2190.5399999999995"
"2015","ARGENTINA","EZEIZA","KWS ARGENTINA SA.","KWS ARGENTINA SA.","ITALY","EUROPEAN UNION","0.42462","1273.8600000000001"
"2015","ARGENTINA","EZEIZA","KWS ARGENTINA SA.","KWS ARGENTINA SA.","BRAZIL","BRAZIL","0.4148","2420"
"2015","ARGENTINA","BUENOS AIRES","UNKNOWN","UNKNOWN","UNITED STATES","UNITED STATES","0.3826530612244912","853.25"
"2015","ARGENTINA","EZEIZA","ESTANCIA LA JOSEFINA S.A.","ESTANCIA LA JOSEFINA S.A.","GERMANY","EUROPEAN UNION","0.36699999999999994","1420.28"
"2015","ARGENTINA","EZEIZA","SOUTHERN SEEDS PRODUCTION S.A.","SOUTHERN SEEDS PRODUCTION S.A.","UNITED STATES","UNITED STATES","0.358","1360.4"
"2015","ARGENTINA","VILLA CONSTITUCION","ADVANTA SEMILLAS S.A.I.C.","ADVANTA SEMILLAS S.A.I.C.","UNITED STATES","UNITED STATES","0.35","4028.5"
"2015","ARGENTINA","EZEIZA","DOW AGROSCIENCES ARGENTINA SA.","DOW AGROSCIENCES ARGENTINA SA.","BRAZIL","BRAZIL","0.34196000000000004","406.67"
"2015","ARGENTINA","BUENOS AIRES","ALIMENTOS Y NEGOCIOS SRL.","ALIMENTOS Y NEGOCIOS SRL.","PARAGUAY","PARAGUAY","0.25","545"
"2015","ARGENTINA","EZEIZA","MONSANTO ARGENTINA SAIC","MONSANTO","BRAZIL","BRAZIL","0.20383","531.5100000000001"
"2015","ARGENTINA","EZEIZA","AGRAR DEL SUR SA.","AGRAR DEL SUR SA.","GERMANY","EUROPEAN UNION","0.2038","509.5"
"2015","ARGENTINA","IGUAZU","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","SNACK CROPS SOCIEDAD ANONIMA EN FORMACION","BRAZIL","BRAZIL","0.2","615"
